match_id,date,home_team,away_team,league,country,venue,kickoff_time,status,competition_stage
12531357,2025-05-03,SG Barockstadt Fulda-Lehnerz,KSV Hessen Kassel,Regionalliga Southwest,Germany Amateur,,13:30,Ended,32
12531363,2025-05-03,SGV Freiberg,FC 08 Villingen,Regionalliga Southwest,Germany Amateur,,15:15,Ended,32
12531366,2025-05-03,Stuttgarter Kickers,SC Freiburg II U23,Regionalliga Southwest,Germany Amateur,,13:15,Ended,32
12531365,2025-05-03,TSV Steinbach Haiger,1. Göppinger SV,Regionalliga Southwest,Germany Amateur,,14:30,Ended,32
12457091,2025-05-03,SpVgg Hankofen-Hailing,TSV Aubstadt,Regionalliga Bavaria,Germany Amateur,,16:45,Ended,32
12457135,2025-05-03,1. FC Schweinfurt 05,FC Würzburger Kickers,Regionalliga Bavaria,Germany Amateur,,16:45,Ended,32
12457092,2025-05-03,SV Wacker Burghausen,SpVgg Bayreuth,Regionalliga Bavaria,Germany Amateur,,16:30,Ended,32
12457098,2025-05-03,TSV Buchbach,FC Augsburg II,Regionalliga Bavaria,Germany Amateur,,19:15,Ended,32
12457095,2025-05-03,Eintracht Bamberg 2010,DJK Vilzing,Regionalliga Bavaria,Germany Amateur,,12:30,Ended,32
12457042,2025-05-03,FV Illertissen,Bayern München II,Regionalliga Bavaria,Germany Amateur,,14:00,Ended,32
12457143,2025-05-03,SpVgg Greuther Fürth II,SV Viktoria Aschaffenburg,Regionalliga Bavaria,Germany Amateur,,12:45,Ended,32
12457037,2025-05-03,TSV Schwaben Augsburg,SpVgg Ansbach,Regionalliga Bavaria,Germany Amateur,,13:00,Ended,32
12457136,2025-05-03,Türkgücü München,1. FC Nürnberg II,Regionalliga Bavaria,Germany Amateur,,12:00,Ended,32
13380076,2025-05-03,Medeama,Vision,Premier League,Ghana,,21:45,Ended,30
13597546,2025-05-03,Maccabi Haifa,Hapoel Haifa,"Premier League, Championship Round",Israel,,18:15,Ended,33
13597576,2025-05-03,Hapoel Ironi Kiryat Shmona,Bnei Sakhnin,"Premier League, Relegation Round",Israel,,20:00,Ended,32
13597581,2025-05-03,Hapoel Jerusalem,Ironi Tiberias,"Premier League, Relegation Round",Israel,,20:45,Ended,32
13597578,2025-05-03,Maccabi Bney Reine,Hapoel Hadera,"Premier League, Relegation Round",Israel,,18:30,Ended,32
13597577,2025-05-03,Maccabi Petach Tikva,Ashdod SC,"Premier League, Relegation Round",Israel,,22:00,Ended,32
13834661,2025-05-03,Avellino,Padova,Supercoppa Serie C,Italy,,19:45,Ended,1
12598086,2025-05-03,Lecce U20,Empoli U20,Primavera 1,Italy,,08:30,Ended,36
12598079,2025-05-03,Roma U20,Inter U20,Primavera 1,Italy,,13:30,Ended,36
12598089,2025-05-03,Cagliari U20,Bologna U20,Primavera 1,Italy,,13:00,Ended,36
12598087,2025-05-03,Juventus U20,Sassuolo U20,Primavera 1,Italy,,15:15,Ended,36
12598085,2025-05-03,Monza U20,Torino U20,Primavera 1,Italy,,14:30,Ended,36
12598081,2025-05-03,Milan U20,Udinese U20,Primavera 1,Italy,,11:00,Ended,36
12598080,2025-05-03,Sampdoria U20,Lazio U20,Primavera 1,Italy,,12:00,Ended,36
13545642,2025-05-03,FK Zhenys,FK Aktobe,Premier League,Kazakhstan,,12:30,Ended,7
13545643,2025-05-03,Ulytau,Kairat Almaty,Premier League,Kazakhstan,,12:45,Ended,7
13545646,2025-05-03,Atyrau,FC Ordabasy,Premier League,Kazakhstan,,14:30,Ended,7
13545647,2025-05-03,FC Turan,Zhetysu Taldykorgan,Premier League,Kazakhstan,,16:15,Ended,7
13836103,2025-05-03,Balzan F.C.,Naxxar Lions,"Premier League, Closing Bottom 6",Malta,,17:45,Ended,5
13836104,2025-05-03,Gżira United,Melita,"Premier League, Closing Bottom 6",Malta,,15:15,Ended,5
12246926,2025-05-03,Hougang United,Tampines Rovers,Premier League,Singapore,,13:45,Ended,33
12246918,2025-05-03,Brunei DPMM,Tanjong Pagar United,Premier League,Singapore,,14:30,Ended,33
12246919,2025-05-03,Young Lions,Balestier Khalsa,Premier League,Singapore,,10:15,Ended,33
12246923,2025-05-03,Lion City Sailors,Geylang International,Premier League,Singapore,,14:00,Ended,33
13809203,2025-05-03,ES Métlaoui,Olympique Béja,Ligue 1,Tunisia,,17:45,Ended,28
13809201,2025-05-03,Espérance Tunis,CS Sfaxien,Ligue 1,Tunisia,,14:00,Ended,28
13809199,2025-05-03,Stade Tunisien,US Monastir,Ligue 1,Tunisia,,16:30,Ended,28
13809200,2025-05-03,US Ben Guerdane,ES Zarzis,Ligue 1,Tunisia,,15:00,Ended,28
12632717,2025-05-03,FC Livyi Bereh Kyiv,Karpaty Lviv,Premier League,Ukraine,,12:45,Ended,27
12481985,2025-05-03,Rukh Lviv,FC Kryvbas Kryvyi Rih,Premier League,Ukraine,,19:30,Ended,27
12482005,2025-05-03,Chornomorets Odesa,Shakhtar Donetsk,Premier League,Ukraine,,11:30,Ended,27
13048011,2025-05-03,Inhulets Petrove,Dynamo Kyiv,Premier League,Ukraine,,14:45,Ended,27
12481983,2025-05-03,Veres Rivne,Obolon Kyiv,Premier League,Ukraine,,17:00,Ended,27
12482003,2025-05-03,LNZ Cherkasy,Zorya Luhansk,Premier League,Ukraine,,14:15,Ended,27
