id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
13523532,Tottenham Hotspur,Manchester United,"UEFA Europa League, Knockout Phase",Europe,1747863000,23:30,Not started,,29,api
13589460,APO Levadiakos,NPS Volos,"Stoiximan Super League, Relegation Round",Greece,1747935900,19:45,Not started,,10,api
13589453,Athens Kallithea FC,PAS Lamia 1964,"Stoiximan Super League, Relegation Round",Greece,1747925100,16:45,Not started,,10,api
13589443,Panetolikos,MGS Panserraikos,"Stoiximan Super League, Relegation Round",Greece,1747924200,16:30,Not started,,10,api
13383655,Kawasaki Frontale,Urawa Red Diamonds,J1 League,Japan,1747819800,11:30,Not started,,13,api
13383666,Yokohama F. Marinos,Vissel Kobe,J1 League,Japan,1747829700,14:15,Not started,,13,api
12624386,Al-Nassr,Al-Khaleej,Saudi Pro League,Saudi Arabia,1747846500,18:55,Not started,,33,api
12624371,Al-Kholood,Al-Fayha,Saudi Pro League,Saudi Arabia,1747839300,16:55,Not started,,33,api
12624370,Al-Wehda,Al-Hilal,Saudi Pro League,Saudi Arabia,1747847700,19:15,Not started,,33,api
12624377,Al-Okhdood,Al-Raed,Saudi Pro League,Saudi Arabia,1747931400,18:30,Not started,,33,api
12624384,Damac FC,Al-Fateh,Saudi Pro League,Saudi Arabia,1747926000,17:00,Not started,,33,api
13856666,Al-Ahli,Al-Ettifaq,Saudi Pro League,Saudi Arabia,1747943100,21:45,Not started,,33,api
13295543,Hammarby IF,Mjällby AIF,Allsvenskan,Sweden,1747940400,21:00,Not started,,18,api
13295547,Malmö FF,AIK,Allsvenskan,Sweden,1747942200,21:30,Not started,,18,api
13335331,FC Anyang,Pohang Steelers,K League 1,South Korea,1747994400,12:00,Not started,,15,api
13335330,Jeju SK,Jeonbuk Hyundai Motors,K League 1,South Korea,1747991700,11:15,Not started,,15,api
13867668,Khor Fakkan,Al-Sharjah,Pro League,United Arab Emirates,1747934700,19:25,Not started,,25,api
13837197,CS Constantine,MC Oran,Ligue 1,Algeria,1747930500,18:15,Not started,,22,api
13729179,Incheon Hyundai Steel Red Angels,Melbourne City,"AFC Champions League, Women, Knockout Stage",Asia,1747823400,12:30,Not started,,28,api
13789715,Bolívar,Blooming,"Copa Division Profesional, Group A",Bolivia,1747872900,02:15,Not started,,2,api
13789739,CD Real Tomayapo,Club Always Ready,"Copa Division Profesional, Group B",Bolivia,1747868400,01:00,Not started,,2,api
13789731,CDT Real Oruro,The Strongest,"Copa Division Profesional, Group B",Bolivia,1747957500,01:45,Not started,,2,api
13789716,San Antonio Bulo-Bulo,Club Aurora,"Copa Division Profesional, Group C",Bolivia,1747949400,23:30,Not started,,2,api
13789740,Academia del Balompié Boliviano,GV San José,"Copa Division Profesional, Group C",Bolivia,1747941300,21:15,Not started,,2,api
13789719,FC Universitario de Vinto,Oriente Petrolero,"Copa Division Profesional, Group D",Bolivia,1747849500,19:45,Not started,,2,api
13742601,Fortaleza,Retrô,Copa Betano do Brasil,Brazil,1747860300,22:45,Not started,,3,api
13742609,AA Aparecidense,Fluminense,Copa Betano do Brasil,Brazil,1747861200,23:00,Not started,,3,api
13742600,Bahia,Paysandu SC,Copa Betano do Brasil,Brazil,1747864800,00:00,Not started,,3,api
13742608,Atlético Mineiro,Maringá FC,Copa Betano do Brasil,Brazil,1747872900,02:15,Not started,,3,api
13742613,Corinthians,Novorizontino,Copa Betano do Brasil,Brazil,1747872900,02:15,Not started,,3,api
13742612,Flamengo,Botafogo-PB,Copa Betano do Brasil,Brazil,1747871100,01:45,Not started,,3,api
13742606,Maracanã,Internacional,Copa Betano do Brasil,Brazil,1747945800,22:30,Not started,,3,api
13742611,Vila Nova FC,Cruzeiro,Copa Betano do Brasil,Brazil,1747942200,21:30,Not started,,3,api
13742594,Palmeiras,Ceará,Copa Betano do Brasil,Brazil,1747946700,22:45,Not started,,3,api
13742614,CRB,Santos,Copa Betano do Brasil,Brazil,1747951200,00:00,Not started,,3,api
13742603,Capital CF,Botafogo,Copa Betano do Brasil,Brazil,1747969200,05:00,Not started,,3,api
13742595,Red Bull Bragantino,Criciúma,Copa Betano do Brasil,Brazil,1747956600,01:30,Not started,,3,api
13809095,Ludogorets,CSKA Sofia,Bulgarian Cup,Bulgaria,1747927800,17:30,Not started,,29,api
13792056,Dalian Kuncheng City,Changchun Yatai,FA Cup,China,1747824300,12:45,Not started,,3,api
13789648,Liaoning Tieren FC,Qingdao Hainiu,FA Cup,China,1747825200,13:00,Not started,,3,api
13792055,Chongqing Tonglianglong FC,Henan FC Jiuzu Dukang,FA Cup,China,1747819800,11:30,Not started,,3,api
13792553,Guangxi Pingguo Haliao,Chengdu Rongcheng,FA Cup,China,1747820700,11:45,Not started,,3,api
13792023,Qingdao Red Lions,Shandong Taishan,FA Cup,China,1747833300,15:15,Not started,,3,api
13792552,Shijiazhuang Gongfu,Beijing Guoan,FA Cup,China,1747820700,11:45,Not started,,3,api
13792026,Suzhou Dongwu,Shanghai Port,FA Cup,China,1747826100,13:15,Not started,,3,api
13789655,Guizhou Zhucheng Athletic,Tianjin Jinmen Tiger,FA Cup,China,1747833300,15:15,Not started,,3,api
